XYZ (13541 points)
4577.349 4208.464 71.711
4541.971 4222.979 65.582
4587.428 4217.968 67.889
4576.184 4260.770 46.976
13659.362 1913.823 3.470
4581.097 4241.698 60.776
4528.766 4263.752 45.558
13689.217 1913.505 0.826
4550.717 4345.663 70.452
4541.285 4334.955 62.710
4536.415 4318.667 58.696
4519.690 4308.486 55.615
4545.542 4366.622 85.923
4497.898 4320.479 59.341
4516.608 4360.637 79.891
4484.160 4408.240 89.251
4540.156 4388.528 99.665
4527.281 4394.514 99.803
4508.613 4400.187 96.436
4502.948 4425.187 99.997
13718.968 1911.173 0.690
13748.066 1906.989 1.190
13777.165 1902.804 0.143
13806.264 1898.620 0.000
4569.005 4284.225 45.445
13835.362 1894.436 0.784
4558.449 4321.597 60.435
4554.437 4333.475 66.632
4538.019 4299.301 50.426
4550.140 4310.707 55.112
13864.461 1890.252 0.052
13893.397 1885.494 1.191
13921.996 1873.400 1.002
13950.469 1860.870 0.174
13978.941 1848.339 0.139
14007.472 1835.960 0.794
14037.814 1826.321 1.365
14068.191 1816.775 0.533
14098.569 1807.229 1.332
14128.947 1797.683 1.747
14159.325 1788.138 1.296
14185.521 1779.878 0.806
14211.714 1771.606 0.282
14237.907 1763.334 0.173
13551.354 1930.795 4.881
13577.136 1929.114 4.851
13606.523 1928.642 3.579
13635.911 1928.170 0.628
13665.299 1927.698 0.000
13694.687 1927.225 0.172
13723.910 1923.712 0.000
13752.808 1919.269 1.003
13781.705 1914.825 0.068
13810.603 1910.382 1.516
4503.538 3640.008 74.082
4504.225 3588.790 85.291
4505.872 3539.329 90.000
4507.319 3489.453 90.000
4610.471 4118.962 90.044
4609.210 4105.265 90.000
13839.500 1905.938 2.380
4601.682 4082.400 90.000
4596.986 4066.870 90.031
4593.022 4049.194 90.000
4588.766 4030.363 90.000
4581.475 4010.515 89.675
4571.649 3985.802 86.342
4563.206 3954.305 81.346
4557.036 3919.200 79.862
4548.350 3882.006 76.853
4538.860 3840.080 74.195
4530.887 3795.717 86.025
13868.397 1901.494 1.491
4489.369 4122.785 63.262
4520.519 4100.638 73.805
4536.449 4085.217 78.656
13897.173 1896.620 3.808
4560.733 4060.749 86.834
4574.452 4045.631 90.000
13925.479 1884.772 2.720
4483.613 3929.689 62.802
4449.219 4082.660 56.518
4472.310 4106.848 59.340
4554.433 4041.533 82.415
4534.670 3983.553 73.976
4524.063 3946.620 70.689
4513.593 4017.846 70.017
4508.830 4051.704 70.113
4514.399 4079.313 71.502
13953.689 1872.597 0.839
4498.167 4100.330 67.860
4485.408 4076.397 62.916
13981.900 1860.421 0.448
14010.153 1848.359 1.042
4490.035 3827.745 70.082
4567.509 4077.320 88.833
4573.173 4093.994 89.441
4578.484 4110.944 89.970
4579.678 4063.327 90.000
4585.363 4080.199 90.000
4595.730 4114.883 90.000
4540.644 4104.107 80.629
4559.729 4107.650 85.770
4554.801 4090.563 84.041
4422.498 4201.140 48.692
4485.008 4145.062 60.982
4428.334 4167.206 52.424
4452.183 4188.790 56.695
4476.762 4182.271 59.742
14039.219 1838.980 0.338
14068.311 1829.672 0.251
4610.116 4054.289 90.000
4608.138 4034.687 90.000
4605.430 4013.529 90.000
4601.647 3989.714 90.000
4597.620 3961.668 90.000
4594.196 3928.988 90.000
4590.775 3891.997 90.000
4586.743 3850.564 89.798
4582.087 3805.536 89.564
4612.057 4071.809 90.090
14097.402 1820.363 0.000
4547.000 3613.544 87.556
13431.001 1683.000 4.993
14126.493 1811.055 0.417
14155.585 1801.746 0.000
14182.604 1793.089 0.000
16071.001 1868.000 2.234
15496.000 2461.000 3.502
14758.000 2344.000 2.490
13817.000 2310.000 3.698
13300.894 1828.609 5.548
13362.875 1759.243 5.000
13529.223 1653.778 4.938
13627.445 1624.556 4.823
13725.667 1595.333 4.520
13823.890 1566.111 4.239
13922.111 1536.889 3.909
14020.334 1507.667 3.792
14118.556 1478.445 3.447
14216.778 1449.222 3.299
14509.000 1505.667 2.513
14606.000 1548.500 2.500
14703.000 1591.333 2.500
15100.144 1681.857 2.500
15201.715 1684.286 2.500
15303.286 1686.714 2.500
15404.857 1689.143 2.500
15506.430 1691.572 2.500
15793.201 1763.600 2.427
15885.801 1798.400 2.416
15978.401 1833.200 2.397
15978.454 1914.320 2.446
15902.167 1952.502 2.487
15842.471 1982.381 2.500
15602.573 2284.773 3.259
15551.299 2369.560 3.676
15390.571 2444.286 3.135
15285.144 2427.572 2.858
15179.715 2410.857 2.595
15074.286 2394.143 2.325
14968.857 2377.429 1.841
14863.429 2360.714 1.942
14662.801 2312.600 2.803
14567.601 2281.200 2.479
14472.400 2249.800 2.520
14377.200 2218.400 2.591
14209.619 1784.424 0.000
14003.000 2260.800 2.863
13910.000 2285.400 3.259
13774.334 2388.333 3.658
13731.668 2466.667 3.758
14085.187 1570.328 3.522
14236.635 1775.758 0.040
14168.901 1650.811 3.379
5994.710 4324.975 33.010
14219.014 1696.308 3.222
14244.807 1713.121 3.134
13519.293 1735.931 4.957
13584.434 1943.418 0.216
13502.998 1829.822 4.946
13503.321 1866.302 4.936
13613.357 1942.794 0.000
13642.281 1942.171 0.000
13539.649 1879.443 4.897
14011.713 1778.572 3.920
14023.630 1743.250 3.900
14034.143 1702.097 3.832
13984.510 1755.646 4.005
13955.510 1726.619 4.037
13671.205 1941.547 0.000
13700.130 1940.924 0.466
13728.825 1936.221 2.270
13907.402 1740.503 4.119
13808.400 1844.041 4.416
13827.273 1808.556 4.377
13866.721 1703.346 4.239
13796.087 1770.964 4.428
13756.959 1728.542 4.543
13701.465 1679.271 4.595
13689.334 1749.676 4.644
13635.754 1783.963 4.749
13757.521 1931.517 2.907
13741.313 1784.109 4.537
13689.813 1806.285 4.697
13606.302 1844.555 4.798
13578.305 1859.000 4.840
13786.217 1926.814 1.993
13772.910 1851.470 4.511
13780.239 1815.475 4.439
13814.913 1922.110 4.200
13843.609 1917.407 3.745
13629.589 1863.627 4.768
13872.305 1912.703 4.270
13901.001 1908.000 3.821
13574.290 1828.969 4.831
13928.951 1896.176 3.692
13956.900 1884.352 2.497
13845.476 1842.415 4.317
13977.677 1791.722 4.014
13984.851 1872.528 3.010
13922.096 1810.777 4.170
13994.718 1594.892 3.832
6022.649 4356.834 33.739
14176.747 1730.841 3.453
14040.622 1851.639 1.384
14141.982 1737.839 3.595
14105.777 1750.556 3.695
14111.253 1714.429 3.639
14116.476 1671.231 3.596
14068.444 1842.575 1.400
14096.267 1833.510 1.925
14047.462 1768.815 3.822
13350.632 2001.709 5.155
13398.704 1987.923 5.026
6020.128 4348.389 33.037
13450.798 1971.380 5.008
13486.382 1889.242 4.961
14151.911 1815.381 0.789
13426.829 1907.667 4.993
13305.335 1955.753 5.225
13480.917 1916.130 4.977
13422.597 1954.265 4.997
14179.733 1806.317 0.361
14207.556 1797.252 0.855
13438.547 2035.929 5.162
13458.955 2056.645 5.189
14235.378 1788.188 0.980
14636.902 1877.458 2.500
14697.953 1833.962 2.467
14755.976 1782.663 2.411
14820.752 1724.782 2.215
15358.470 1764.181 2.500
15312.558 1843.132 2.500
15206.917 1994.016 2.500
15460.242 1762.754 2.500
15411.746 1839.090 2.500
15366.328 1916.750 2.500
15332.683 1990.766 2.500
15413.348 1984.521 2.500
15512.322 1835.372 2.462
15555.587 1910.377 2.482
15586.208 1978.692 2.500
15567.628 1757.165 2.422
15618.171 1830.492 2.447
15698.133 1971.295 2.499
15897.676 1879.095 2.461
15828.963 1924.370 2.493
15812.271 1851.776 2.466
15747.350 1911.306 2.487
15720.640 1833.888 2.455
15771.842 1969.158 2.499
6017.599 4339.925 33.359
15460.559 1912.352 2.500
6015.060 4331.444 34.062
14707.371 1905.352 2.406
15258.126 1764.250 2.500
15213.594 1843.880 2.500
15159.136 1763.307 2.500
15127.548 1990.703 2.500
15167.641 1920.009 2.500
15117.024 1841.941 2.500
15064.211 1763.626 2.500
14773.949 1860.723 2.318
14778.420 1935.114 2.271
14842.929 1808.111 2.172
14896.987 1970.832 0.282
15073.680 1918.875 2.500
6012.512 4322.945 35.319
15023.885 1841.949 1.739
14932.764 1832.226 1.036
14913.087 1749.137 2.030
6041.837 4355.871 32.946
6038.964 4347.062 32.883
14423.658 1556.800 2.560
14426.094 1635.854 2.572
14419.158 1703.841 2.645
14413.274 1764.714 2.806
14358.413 1729.292 2.918
14357.623 1664.044 2.881
6036.086 4338.299 33.214
14291.192 1619.282 2.980
4619.837 4143.502 90.000
14628.769 1806.786 2.509
14625.531 1732.911 2.500
14618.630 1646.658 2.500
14546.369 1699.240 2.501
4635.741 4145.473 90.000
14504.124 1820.700 2.835
14568.324 1849.220 2.830
14559.151 1776.377 2.502
4651.646 4147.443 90.000
4667.550 4149.414 88.462
13644.359 2322.501 5.036
14208.526 2131.644 2.521
14149.282 2082.137 2.500
14100.369 2035.353 2.577
14008.811 1965.135 3.783
13977.419 1939.738 4.000
13951.538 1916.441 4.065
14828.098 2281.367 2.159
14799.311 2205.733 2.385
14776.249 2137.883 3.031
14412.698 2018.231 2.533
14354.254 2056.305 2.518
14285.662 2097.904 2.506
14164.620 2016.002 2.504
14174.678 1956.702 2.650
14183.729 1906.413 3.038
14192.888 1864.692 3.280
14200.127 1828.910 3.321
14014.396 1925.625 3.894
14051.864 1912.164 3.790
14090.159 1898.674 3.687
4683.454 4151.385 81.224
14154.445 1876.556 3.529
14094.345 1863.225 3.727
13984.425 1904.126 3.075
14061.146 1875.725 3.814
14168.169 1839.933 3.494
14081.624 1940.374 3.484
14118.086 1976.189 2.858
4699.358 4153.355 89.362
14286.356 2022.087 2.500
14294.444 1896.164 2.851
14297.456 1849.940 2.957
14259.666 1868.678 2.971
14226.783 1848.276 3.167
14224.074 1888.065 2.985
14224.454 1933.031 2.636
14225.342 1989.145 2.500
14219.965 2056.487 2.508
4616.819 4153.982 90.000
4632.962 4155.846 90.000
14335.275 1876.417 2.877
14373.578 1900.378 2.785
14335.371 1924.086 2.773
14409.925 1964.699 2.651
14410.248 1923.085 2.715
4649.104 4157.710 89.902
4665.248 4159.575 86.578
14581.196 2053.761 1.710
14451.122 2160.207 2.502
14643.293 2084.144 2.500
14642.709 2150.831 2.478
14646.813 2228.132 3.011
14706.978 2114.788 3.248
14717.925 2182.744 3.128
14735.491 2259.096 2.838
4681.390 4161.439 80.108
14521.794 2020.214 2.500
14362.872 2133.901 2.538
14426.990 2083.588 2.500
4697.533 4163.303 79.602
15561.972 2194.697 2.682
15125.856 2317.177 2.384
14887.113 2221.297 2.298
15024.337 2309.869 2.083
15072.181 2239.609 2.384
6033.203 4329.583 33.641
14925.239 2297.361 1.914
14979.602 2233.493 2.296
15029.299 2175.005 2.473
14850.986 2152.009 2.464
15444.721 2356.967 3.302
15232.190 2325.239 2.748
15339.485 2341.308 3.145
15393.778 2262.609 3.197
15430.563 2192.522 3.203
4630.183 4166.220 89.006
4646.564 4167.978 83.959
13687.990 1966.429 4.309
13674.764 1993.687 4.722
13659.979 2021.689 4.782
13643.388 2049.180 4.901
13624.975 2071.850 5.112
13607.155 2090.181 5.180
13590.764 2106.072 5.225
13577.242 2120.146 5.245
4662.945 4169.735 80.715
13565.048 2216.172 5.387
13580.719 2240.836 5.355
13605.225 2275.665 5.258
14125.245 2154.739 2.554
14076.968 2098.598 2.550
14037.876 2049.927 2.766
13998.502 2011.385 3.517
13964.747 1978.284 3.926
13940.596 1948.816 2.710
13920.938 1925.437 4.150
13747.255 1959.132 4.573
13736.405 1986.724 4.572
13726.731 2016.278 4.657
13713.881 2048.136 4.696
13696.848 2081.105 4.778
13679.277 2114.428 5.085
4679.327 4171.493 79.354
13652.447 2167.813 5.235
4695.708 4173.251 72.252
13941.807 2200.909 3.254
13961.485 2125.340 3.047
13978.688 2063.779 3.378
13805.413 1948.730 4.433
13797.646 1977.354 4.448
13785.305 2009.936 4.451
4610.784 4174.941 82.897
13721.149 2114.141 4.968
13677.387 2202.067 5.182
13748.946 2157.793 4.931
13813.532 2156.861 4.411
13887.971 2144.996 4.194
13842.896 2093.278 4.251
13861.301 2038.767 4.213
13874.357 1995.734 4.202
13884.987 1961.550 4.230
13892.257 1932.905 4.233
13863.021 1939.454 4.275
13833.614 1943.951 4.364
13851.358 1968.208 4.329
4627.404 4176.593 83.424
13808.290 2047.498 4.418
4644.023 4178.245 79.885
13945.507 2021.917 3.872
4660.643 4179.896 77.927
4677.263 4181.547 71.546
13856.689 2220.664 3.827
4693.882 4183.199 69.474
4607.767 4185.421 79.983
13776.720 1954.350 3.569
13766.265 1982.553 4.542
4624.625 4186.966 77.319
4641.483 4188.511 75.927
13619.031 2166.713 5.283
13632.661 2140.817 5.249
13645.713 2114.517 5.169
13677.335 2050.449 4.791
13693.138 2020.228 3.173
13706.137 1991.129 4.668
13717.790 1963.426 4.630
4658.341 4190.057 70.901
13593.211 2163.208 5.298
13581.912 2146.351 4.948
4675.199 4191.602 64.332
4692.057 4193.146 59.878
4604.750 4195.901 76.369
4621.846 4197.339 72.693
4638.942 4198.778 70.770
13627.829 2021.806 4.879
13612.225 1995.117 4.871
13597.731 1968.604 4.880
13583.299 2084.837 5.181
13575.722 2063.013 5.153
13570.507 2040.223 5.120
13564.967 2015.805 5.068
13556.129 1992.416 5.032
4656.039 4200.217 67.944
13559.180 2080.146 3.974
13551.453 2057.217 3.776
13545.697 2034.021 3.737
13540.923 2011.216 3.572
13535.746 1990.055 3.828
13567.760 2102.116 5.097
13599.211 2067.496 5.125
4673.136 4201.656 60.851
13613.435 2046.936 5.057
13582.019 1993.829 4.945
13643.422 1994.786 4.807
13627.822 1968.556 4.819
13657.914 1967.863 4.762
13688.647 2388.246 4.530
16452.002 2327.000 1.842
16637.002 3027.000 0.026
15814.001 3458.000 -0.011
16134.501 1944.500 2.215
16198.001 2021.000 2.292
16261.501 2097.500 2.938
16325.001 2174.000 3.027
16388.502 2250.500 2.678
16478.430 2427.000 1.597
16504.859 2527.000 1.561
16557.715 2727.000 0.662
16584.145 2827.000 0.664
16610.572 2927.000 0.161
16553.984 3071.872 0.001
16472.820 3115.743 0.000
16394.168 3158.256 -0.004
16056.158 3322.546 0.000
15986.161 3361.700 0.000
15782.201 3358.300 0.094
15750.401 3258.600 0.480
15718.601 3158.900 0.609
15686.801 3059.200 0.942
15655.001 2959.500 1.586
15623.200 2859.800 2.156
15591.400 2760.100 2.223
15559.601 2660.400 2.481
15527.801 2560.700 3.050
16402.283 2491.456 1.476
16304.698 2460.598 1.442
16189.296 2652.726 1.129
16258.671 2687.777 1.151
16334.623 2727.589 1.159
16411.941 2768.658 1.063
16492.773 2803.356 0.897
16170.234 2805.802 0.644
16326.731 2912.467 0.404
16408.994 2962.493 0.227
16483.664 3019.306 0.036
16412.844 2863.193 0.815
16252.130 2772.679 0.914
16329.267 2818.746 0.962
16182.650 2728.269 0.913
4690.232 4203.095 59.171
16400.307 3060.567 0.022
16319.130 3101.617 1.127
16323.061 3005.984 0.122
16248.889 2956.490 0.400
6030.314 4320.914 33.444
16147.563 2880.233 0.002
4619.067 4207.713 70.030
16336.234 2639.455 1.176
16327.281 2551.439 1.205
16187.952 2578.847 1.262
16257.096 2605.944 1.227
16243.138 2525.422 1.369
4636.402 4209.045 67.131
16420.240 2585.761 1.103
16419.494 2678.219 1.079
4653.737 4210.377 61.812
16166.261 2116.258 2.394
16074.986 2142.184 2.461
16297.067 2260.146 2.583
16204.975 2273.255 2.730
16118.005 2280.424 2.055
16378.190 2396.934 1.756
16170.356 2349.936 1.921
4671.072 4211.710 59.889
16232.201 2187.569 3.041
16138.402 2204.258 3.160
15966.316 1990.208 2.490
15957.659 2058.366 2.498
16042.957 1965.481 2.755
16015.587 2095.019 2.476
4688.407 4213.042 54.130
15901.664 2019.756 2.499
15814.923 3186.179 0.402
4598.714 4216.860 69.731
15904.589 3064.391 0.389
15693.529 2783.608 2.166
15763.680 2710.613 1.952
15912.190 2591.568 1.560
15661.369 2685.993 2.217
15630.749 2586.561 2.724
15700.257 2522.930 2.814
15759.956 2468.534 2.609
15812.647 2420.252 2.299
15858.965 2375.446 2.203
4616.288 4218.086 67.912
15691.605 2301.370 3.145
15769.745 2312.467 2.691
15832.241 2320.296 2.368
4633.861 4219.312 62.841
15809.939 2265.452 2.532
15867.869 2276.059 2.386
15798.688 2216.405 2.541
15797.477 2176.035 2.509
15755.723 2156.640 2.516
4651.435 4220.538 60.205
4669.008 4221.764 58.380
15848.076 2226.120 2.496
4686.582 4222.990 50.563
15646.883 2376.590 3.740
4595.697 4227.340 65.601
15900.646 2513.697 1.759
15832.338 2491.024 2.016
4613.509 4228.459 63.886
15784.887 2547.826 2.150
15729.255 2614.677 2.232
15882.959 2440.186 1.986
15931.228 2679.120 1.308
15867.938 2739.527 1.393
15795.403 2805.733 1.554
15726.126 2879.409 1.815
15762.601 2974.494 1.141
15827.020 2893.317 1.122
4631.321 4229.579 60.268
15894.127 2827.926 1.038
15896.304 3203.896 0.089
15969.698 3200.990 0.025
15847.396 3283.573 0.107
15935.625 3287.326 0.027
16009.263 3266.655 0.009
15938.349 3132.182 0.195
4649.133 4230.699 59.556
4666.945 4231.818 52.470
4684.756 4232.938 49.826
4592.679 4237.819 61.229
4610.730 4238.833 60.295
15824.988 3566.238 -2.546
15836.755 3682.146 -5.055
15850.149 3814.091 -9.604
15866.028 3970.517 -12.327
16075.664 1760.257 2.142
16080.568 1646.949 2.141
16085.974 1522.078 2.183
16092.157 1379.205 2.282
16099.362 1212.748 2.401
4628.780 4239.846 59.849
4646.831 4240.859 54.734
4664.881 4241.873 48.629
4682.931 4242.886 46.725
4589.662 4248.299 58.885
4607.951 4249.206 56.924
4626.240 4250.113 55.492
4644.528 4251.020 50.393
4662.817 4251.927 45.733
4681.106 4252.834 45.029
4586.645 4258.779 49.513
4605.172 4259.579 48.836
4623.699 4260.380 48.312
4642.227 4261.181 45.640
4660.753 4261.981 45.022
4679.281 4262.782 45.000
4583.627 4269.258 45.285
4602.393 4269.953 45.190
17285.322 2490.850 0.425
17093.916 2614.677 0.858
16938.668 2751.311 2.147
16805.600 2858.044 1.395
16788.039 1363.965 5.541
16712.996 1547.759 1.066
16660.961 1714.838 1.238
16618.789 1859.290 1.191
16587.758 1994.427 1.746
16554.842 2130.560 2.081
16504.365 2246.312 2.574
16575.943 902.513 9.178
16505.742 1073.122 5.080
16448.258 1255.318 3.907
16397.936 1434.702 1.637
16344.318 1581.912 1.603
16300.938 1702.335 1.645
16271.327 1816.556 1.827
16237.945 1924.105 2.044
4621.159 4270.647 45.095
16514.238 1754.848 1.187
16585.268 1400.082 2.309
16645.910 1210.431 6.738
4639.924 4271.341 45.000
16765.525 896.553 17.520
16354.683 1910.207 1.731
16427.102 2153.339 2.836
16307.005 2011.912 2.095
4658.690 4272.036 45.000
16389.771 1792.942 1.486
16483.898 1889.634 1.405
16396.561 924.543 2.500
16162.151 1840.453 2.070
16182.473 1729.297 1.960
16204.185 1609.231 1.835
16230.839 1472.815 1.977
16260.464 1309.766 2.185
4677.456 4272.729 45.398
16585.863 2475.162 1.714
16694.207 2412.910 1.733
16822.688 2299.644 1.322
17164.219 1942.247 2.483
16559.801 2357.837 1.678
16643.939 2258.636 1.504
4580.609 4279.738 45.302
16936.430 1871.217 2.014
16838.523 1693.256 2.611
16762.746 1845.559 1.648
4599.614 4280.326 45.190
4618.618 4280.914 45.089
17022.730 1371.441 7.897
16766.715 2692.169 2.533
17043.063 2378.490 0.589
17229.273 2222.493 0.565
16633.809 2661.411 1.721
4637.622 4281.502 45.000
16688.928 2556.757 2.054
4656.626 4282.090 45.059
16615.057 3128.217 -0.116
4675.630 4282.678 50.042
16569.441 3307.306 -3.802
4577.592 4290.218 46.223
16471.795 3716.506 -12.240
16506.492 3908.938 -19.783
16319.159 3256.780 -0.150
4596.834 4290.699 45.960
16312.046 3363.551 -2.403
16318.704 3439.805 -4.587
16317.688 3535.142 -5.123
16320.719 3828.900 -16.303
16315.650 4003.602 -20.000
16241.492 3403.055 -2.962
4616.077 4291.181 45.726
16127.745 3350.919 -0.138
16228.819 3484.066 -4.752
16060.228 3398.226 -0.257
4635.320 4291.662 45.095
16157.334 3773.010 -10.294
16128.961 3638.143 -7.085
16127.953 3527.543 -4.930
4654.563 4292.144 47.906
